prod_link,title,description,initialprice,offerprice,rating,reviews,Image1,Image2,Image3,Image4
"https://www.amazon.in/Herbalife-Formula-Nutritional-Shake-Mix/dp/B00HNPRH6A/ref=sr_1_154?dchild=1&keywords=nutrition&qid=1590855309&sr=8-154
",['Herbalife Formula 1- Nutritional Shake Mix -Vanilla- 500 Gms'],"['', '', '', 'A healthy meal replacement that fulfills nutritional needs of the body .', '', 'Boosts the energy level of your body to keep you fit and active .', '', 'Aids in weight management by reducing daily calorie intake', '', '', '', '']"," ? 1,844.00","? 1,303.00",3.9 out of 5 stars,359 ratings,https://images-na.ssl-images-amazon.com/images/I/41X8ykoih3L.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467,,
"https://www.amazon.in/Herbalife-Formula-Shake-Weight-Mango/dp/B00HRNXVMM/ref=sr_1_15?dchild=1&keywords=nutrition&qid=1590855307&sr=8-15
","['Herbalife Formula 1 Shake for Weight Loss (500 g,Mango)']","['', '', '', 'Formula 1 Shake For Weight Loss', '', '500g', '', 'Mango Flavor', '', '', '', '']"," ? 1,844.00","? 1,194.00",3.9 out of 5 stars,"1,044 ratings",https://images-na.ssl-images-amazon.com/images/I/41W76QdbgRL.jpg,https://images-na.ssl-images-amazon.com/images/I/51cvuPyNKgL.jpg,https://images-na.ssl-images-amazon.com/images/I/41sAX-nH88L.jpg,https://images-na.ssl-images-amazon.com/images/I/31cRPIjKKxL.jpg
"https://www.amazon.in/Herbalife-Formula-Weight-Loss-Shake/dp/B078YCTJ13/ref=sr_1_200?dchild=1&keywords=nutrition&qid=1590855309&sr=8-200
",['Herbalife Formula 1 Weight Loss Shake - 500G (Strawberry)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Packed with vitamins and minerals along with natural herbs', '', 'It provides desired protein and nutrition', '', 'Quantity: 500 g', '', '', '', '']"," ? 1,844.00","? 1,260.00",4.0 out of 5 stars,581 ratings,https://images-na.ssl-images-amazon.com/images/I/41t-UVQiAxL.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467,,
"https://www.amazon.in/Himalaya-Herbals-Complete-Care-Toothpaste/dp/B078X5WCXQ/ref=sr_1_189?dchild=1&keywords=personal+hygiene&qid=1590853052&s=pantry&sr=8-189
","['Himalaya Herbals Complete Care Toothpaste - 150 g (Pack of 2, Rupees 21 off)']","['', '', '', 'Fight from germs and gives teeth all day protection', '', 'Has astringent, antibacterial and antioxidant properties', '', 'Protect gums and teeth', '', '', '', '']", ? 131.00,? 122.00,4.4 out of 5 stars,"1,095 ratings",https://images-na.ssl-images-amazon.com/images/I/51VtTvoVxfL.jpg,https://images-na.ssl-images-amazon.com/images/I/41HMH270ZxL.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467,
"https://www.amazon.in/Himalaya-Intimate-Wash-Women-200ml/dp/B078PC71FC/ref=sr_1_35?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-35
",['Himalaya Intimate Wash for Women 200ml (Pack of 2)'],"['', '', '', 'Cleanse excessive vaginal discharge', '', 'Control itching', '', 'Control odor and irritation', '', 'Feel fresh and confident', '', 'Maintain normal vaginal pH balance between 3.5 and 4.5', '', '', '', '']",,,4.2 out of 5 stars,139 ratings,https://images-na.ssl-images-amazon.com/images/I/41G%2Bl8GzEbL.jpg,https://images-na.ssl-images-amazon.com/images/I/419Xae7bsgL.jpg,https://images-na.ssl-images-amazon.com/images/I/410NPDFVwUL.jpg,https://images-na.ssl-images-amazon.com/images/I/41pY0WPYjmL.jpg
"https://www.amazon.in/Himalaya-PureHand-Sanitizers-500-Orange/dp/B07GV9XJ3W/ref=sr_1_25?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-25
",['Himalaya PureHand Sanitizers - 500 ml (Orange)'],"['', '', '', 'Protection on the go without soap', '', 'Kills 99. 9 Percent of germs without soap or water', '', 'It protects the skin from oxidative damage and helps prevent itching', '', 'It removes excess heat from the body and provides a cooling effect', '', 'Hand sanitizer', '', '', '', '']", ? 250.00,? 212.00,4.1 out of 5 stars,"1,232 ratings",https://images-na.ssl-images-amazon.com/images/I/31G76y-IZQL.jpg,https://images-na.ssl-images-amazon.com/images/I/81PKk2FrekL.jpg,https://images-na.ssl-images-amazon.com/images/I/41K6Ca2YQmL.jpg,https://images-na.ssl-images-amazon.com/images/I/41ovDjkHcCL.jpg
"https://www.amazon.in/Himalaya-Wellness-Pure-Herbs-Brahmi/dp/B003WR2T5W/ref=sr_1_293?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-293
",['Himalaya Wellness Pure Herbs Brahmi Mind Wellness - 60 Tablet'],"['', '', '', 'Manufacturer Name: The Himalaya Drug Company', '', 'Dosage : 1-2 Tablets twice a day or as directed by the physician', '', '', '', '']", ? 150.00,? 140.00,4.2 out of 5 stars,648 ratings,https://images-na.ssl-images-amazon.com/images/I/41kOouRzO6L.jpg,https://images-na.ssl-images-amazon.com/images/I/51kkGO8E72L.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BSbzKHYwL.jpg,https://images-na.ssl-images-amazon.com/images/I/317btR%2B68VL.jpg
"https://www.amazon.in/Himalaya-Wellness-Herbs-Shatavari-Womens/dp/B003RK877I/ref=sr_1_206?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854415&sprefix=suppl%2Caps%2C307&sr=8-206
",["Himalaya Wellness Pure Herbs Shatavari Women's Wellness - 60 Tablets"],"['', '', '', 'Manufacturer Name: The Himalaya Drug Company', '', 'Indications: Reduced Breast milk, gastritis (Sthanyadosha, Amasaya shotha)', '', 'Dosage: 1 tablet twice a day or as directed by the physician', '', '', '', '']", ? 150.00,? 117.00,4.2 out of 5 stars,341 ratings,https://images-na.ssl-images-amazon.com/images/I/512C%2Bvw9MZL.jpg,https://images-na.ssl-images-amazon.com/images/I/31EdWYUJ4GL.jpg,https://images-na.ssl-images-amazon.com/images/I/21vUpQdjI9L.jpg,https://images-na.ssl-images-amazon.com/images/I/41SyX-plNOL.jpg
"https://www.amazon.in/Himalayan-Organics-Organic-Vitamin-B12/dp/B07Y7P2S5T/ref=sr_1_19?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854410&sprefix=suppl%2Caps%2C307&sr=8-19
",['Himalayan Organics Organic Vitamin B12 - Certified Organic & Natural - 120 Veg Capsules'],"['', '', '', 'Organic & Natural -- All Ingredients Used Are Certified Organic & Naturals. It Is Safe And Tested For Consumption.', '', 'Plant Based - No Animal Derived Ingredients - Vegan & Vegetarian - With Organic Fruits And Vegetables', '', 'Boosts Energy Levels Constantly Feel Tired, Cranky Or Foggy?', '', '', '', '']"," ? 1,025.00",,3.9 out of 5 stars,104 ratings,https://images-na.ssl-images-amazon.com/images/I/51MT8m0IcVL.jpg,https://images-na.ssl-images-amazon.com/images/I/51Pchjz9DZL.jpg,https://images-na.ssl-images-amazon.com/images/I/51VVAoy%2BB6L.jpg,https://images-na.ssl-images-amazon.com/images/I/51NNTrrAkSL.jpg
"https://www.amazon.in/Himalayan-Organics-Vitamin-5000iu-supplement/dp/B07XPD9V2Q/ref=sr_1_47?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854410&sprefix=suppl%2Caps%2C307&sr=8-47
",['Himalayan Organics Vitamin D3 5000Iu with K2 As MK7 100Mcg Supplement - 120 Veg Tablets'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Strong Bones And Healthy Heart: Vitamin K2+D3 5iu Not Only Promotes The Proper Absorption Of Calcium With D3, But The Correct Distribution To Your Bones Where You Need It Most', '', 'Fine Quality Vegetarian Capsules: Laboratory Tested, Non-Gmo , Gluten-Free, And Soy-Free', '', ""The Perfect Pair: Vitamins K2 And D3 5iu Were Simply Meant To Be Together. Most People Know The Benefits Of Vitamin D, But Many Don't Realize That Vitamin D Needs Vitamin K2 To Maximize It's Benefits"", '', '', '', '']"," ? 1,195.00",,4.0 out of 5 stars,147 ratings,https://images-na.ssl-images-amazon.com/images/I/419msE7VZoL.jpg,https://images-na.ssl-images-amazon.com/images/I/51qIaCtC9ML.jpg,https://images-na.ssl-images-amazon.com/images/I/41uttBwpZqL.jpg,https://images-na.ssl-images-amazon.com/images/I/51jICP9QwOL.jpg
"https://www.amazon.in/Horlicks-Health-Nutrition-drink-Chocolate/dp/B00E3AP5KS/ref=sr_1_251?dchild=1&keywords=nutrition&qid=1590855309&sr=8-251
",['Horlicks Health and Nutrition drink - 1 kg Refill pack (Chocolate flavor)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Health Drink that has nutrients to support immunity.', '', 'Clinically proven to improve 5 signs of growth', '', 'Clinically proven to make kids Taller, Stronger & Sharper', '', 'Scientifically proven to improve Power of Milk', '', '', '', '']",,,4.3 out of 5 stars,"1,939 ratings",https://images-na.ssl-images-amazon.com/images/I/51SOf5w4Z9L.jpg,https://images-na.ssl-images-amazon.com/images/I/517qbWcf0CL.jpg,https://images-na.ssl-images-amazon.com/images/I/5110PGEm12L.jpg,https://images-na.ssl-images-amazon.com/images/I/61Ycbl5D0oL.jpg
"https://www.amazon.in/Horlicks-Health-Nutrition-drink-Classic/dp/B006QQRK96/ref=sr_1_240?dchild=1&keywords=nutrition&qid=1590855309&sr=8-240
",['Horlicks Health and Nutrition drink - 500 g Pet Jar (Classic Malt)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Health Drink that has nutrients to support immunity.', '', 'Clinically proven to improve 5 signs of growth', '', 'Clinically proven to make kids Taller, Stronger & Sharper', '', 'Scientifically proven to improve Power of Milk', '', '', '', '']",,? 242.00,4.3 out of 5 stars,"1,627 ratings",https://images-na.ssl-images-amazon.com/images/I/41a2d3qV73L.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467,,
"https://www.amazon.in/Horlicks-Health-Nutrition-drink-Classic/dp/B006QQRKL4/ref=sr_1_304?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-304
",['Horlicks Health and Nutrition drink - 500 g Refill pack (Classic Malt)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Health Drink that has nutrients to support immunity.', '', 'Clinically proven to improve 5 signs of growth', '', 'Clinically proven to make kids Taller, Stronger & Sharper', '', 'Scientifically proven to improve Power of Milk', '', '', '', '']", ? 229.00,? 219.00,4.4 out of 5 stars,"3,644 ratings",https://images-na.ssl-images-amazon.com/images/I/51wLSsFu%2BDL.jpg,https://images-na.ssl-images-amazon.com/images/I/51eE1XYhIbL.jpg,https://images-na.ssl-images-amazon.com/images/I/5110PGEm12L.jpg,https://images-na.ssl-images-amazon.com/images/I/61h8cZbpnxL.jpg
"https://www.amazon.in/Horlicks-Junior-Stage-Health-Nutrition/dp/B004MGGA9S/ref=sr_1_78?dchild=1&keywords=nutrition&qid=1590855309&sr=8-78
","['Horlicks Junior Stage 1 Health and Nutrition drink - 500g (2-3 years, Vanilla flavor)']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Specialized nutrition food for fussy toddlers (2 to 4 years age group).', '', ""Junior Horlicks is a nutritional food powder which as part of a balanced diet helps meet your child's nutritional requirement."", '', 'With nutrients important for weight gain.', '', 'With DHA & Choline to support optimal brain development', '', '', '', '']",,,4.3 out of 5 stars,454 ratings,https://images-na.ssl-images-amazon.com/images/I/41KTcUDEEBL.jpg,https://images-na.ssl-images-amazon.com/images/I/41mJTcwT8uL.jpg,https://images-na.ssl-images-amazon.com/images/I/41V%2B6kMZKRL.jpg,https://images-na.ssl-images-amazon.com/images/I/41z6mBi7PqL.jpg
"https://www.amazon.in/Horlicks-Protein-Health-Nutrition-Drink/dp/B078JDLQYW/ref=sr_1_186?dchild=1&keywords=nutrition&qid=1590855309&sr=8-186
",['Horlicks Protein+ Health and Nutrition Drink - 400 g Pet Jar (Chocolate)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Contains a blend of three high quality proteins whey, soy and casein', '', 'Triple protein blend providing fast and sustained release of amino acids over time', '', 'Horlicks Protein+ contains 3 times more protein than the leading HFD', '', '', '', '']",,? 520.00,4.1 out of 5 stars,"1,437 ratings",https://images-na.ssl-images-amazon.com/images/I/51Klovrd%2BaL.jpg,https://images-na.ssl-images-amazon.com/images/I/41D%2By0V5KIL.jpg,https://images-na.ssl-images-amazon.com/images/I/51G0z9igE0L.jpg,https://images-na.ssl-images-amazon.com/images/I/517exGyGngL.jpg
"https://www.amazon.in/Horlicks-Womens-Health-Nutrition-drink/dp/B00CZ4SL2I/ref=sr_1_108?dchild=1&keywords=nutrition&qid=1590855309&sr=8-108
",["Horlicks Women's Health and Nutrition drink - 400g Pet Jar (Caramel flavor)"],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Specialized nutrition for women', '', 'Contains nutrients important for bone health', '', '100% RDA of Calcium for strong bones', '', '100% RDA of Vitamin D for calcium absorption', '', '', '', '']", ? 295.00,? 279.00,4.3 out of 5 stars,"1,877 ratings",https://images-na.ssl-images-amazon.com/images/I/41ll7V4q8uL.jpg,https://images-na.ssl-images-amazon.com/images/I/410FcIrhFtL.jpg,https://images-na.ssl-images-amazon.com/images/I/51m2kDm05XL.jpg,https://images-na.ssl-images-amazon.com/images/I/51Z5O7YzDpL.jpg
"https://www.amazon.in/Jiwa-Healthy-Nature-Organic-Quinoa/dp/B0799LYQR2/ref=sr_1_245?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-245
","['JIWA healthy by nature Organic Quinoa, 1.4kg']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Away from saponin', '', 'Certified organic and indian origin', '', 'Gluten less material', '', 'Complete protein', '', 'Freshly packed and delivered', '', '', '', '']", ? 750.00,? 350.00,3.8 out of 5 stars,374 ratings,https://images-na.ssl-images-amazon.com/images/I/412J2%2Bd6ANL.jpg,https://images-na.ssl-images-amazon.com/images/I/419Ncr5E-OL.jpg,https://images-na.ssl-images-amazon.com/images/I/519WCRBmzqL.jpg,https://images-na.ssl-images-amazon.com/images/I/41qUFw5dR1L.jpg
"https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A00323081X4BXSNLSYU8Q&url=%2FKapiva-Protein-Superfoods-Nutrition-Appetite%2Fdp%2FB07MDKNK4F%2Fref%3Dsr_1_529_sspa%3Fdchild%3D1%26keywords%3Dnutrition%26qid%3D1590855309%26sr%3D8-529-spons%26psc%3D1&qualifier=1590855309&id=3487556792291243&widgetName=sp_atf_next
","['Kapiva Green Superfoods - Choco-Orange - Protein rich Nutrition Powder - 25 Superfoods - Helps Repair and Rebuild Muscles, 1 KG']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', '100% PLANT BASED & VEGAN: Our Green Superfoods is a vegan nutrition protein powder that is 100% plant-based, gluten-free nutrition powder with complete amino acid profile. This herbal powder does not contain any artificial preservatives and sugar. This complete nutrition powder is rich in essential nutrients, vitamins, minerals and proteins which help repair and rebuild your muscles.', '', 'BOOSTS METABOLISM: This health powder contains 15gm protein in each serving which assists in important metabolic processes in your body. This powder helps in breaking food down into energy and helps block fat production. This immunity powder helps remove toxins from the digestive tracts. It helps boost the immune system and fights common ailments by providing a shield against pathogens.', '', 'HOLISTIC NUTRIENTS: This digestive powder is a perfect blend of rice and yellow pea which provides nutritious value to your body. This nutrition powder is high on rice protein which helps improve bowel movements and improves the digestion process. The Yellow Pea protein which is present in this holistic, green nutritional powder helps strengthening the immune system.', '', 'SIX HEALTH BLENDS: We bring to you a tasty way to add Greens to your daily diet. We include six different health blends in one - alkalising blends, natural detox blends, natural antioxidants, healthy heart blends, plant-based fibre blends and clean protein blends to help you get the physique you’ve always wanted. Our unique recipe helps repair and rebuild muscles without building excess fat in the body.', '', 'THREE FLAVOURS TO CHOOSE FROM: This Green Superfoods powder comes in three variants to choose from – Berry, Choco-Orange and Unflavoured. Choose as per your taste as nutrition in them remains the same. To craft your nutritious drink, take a scoop (35 gms) of this product and add it to 300 ml of chilled water. Mix/shake to blend well to craft your ultimate healthy drink.', '', '', '', '']"," ? 2,489.00","? 1,875.00",3.8 out of 5 stars,189 ratings,https://images-na.ssl-images-amazon.com/images/I/41lIqJzfkYL.jpg,https://images-na.ssl-images-amazon.com/images/I/81WIfdOkQgL.jpg,https://images-na.ssl-images-amazon.com/images/I/41E-lCKBE4L.jpg,https://images-na.ssl-images-amazon.com/images/I/51l8e63eBHL.jpg
